frame,id,x,y,w,h,conf,class
518,4927,1357.0,673.0,78.5,196.60000000000002,1.0,0.0
518,4928,1439.0,666.0,86.20000000000005,213.20000000000005,1.0,0.0
518,4929,1485.0,573.0,42.5,102.20000000000005,1.0,0.0
518,4930,64.0,776.0,149.9,356.5999999999999,0.995,0.0
518,4931,4.0,768.0,112.1,320.70000000000005,0.87,0.0
519,4932,1458.0,578.0,43.200000000000045,102.5,1.0,0.0
519,4933,1406.0,680.0,83.09999999999991,203.60000000000002,1.0,0.0
519,4934,1493.0,557.0,32.40000000000009,86.0,1.0,0.0
519,4935,1314.0,673.0,84.29999999999995,193.89999999999998,1.0,0.0
519,4936,1751.0,719.0,131.29999999999995,288.9,0.999,0.0
519,4937,4.0,770.0,147.9,374.29999999999995,0.985,0.0
520,4938,1433.0,574.0,46.799999999999955,101.0,1.0,0.0
520,4939,1724.0,718.0,137.70000000000005,303.20000000000005,1.0,0.0
520,4940,1285.0,672.0,88.20000000000005,205.60000000000002,1.0,0.0
520,4941,1372.0,678.0,89.79999999999995,210.20000000000005,1.0,0.0
520,4942,1465.0,551.0,32.59999999999991,83.89999999999998,1.0,0.0
521,4943,1439.0,549.0,32.90000000000009,83.79999999999995,1.0,0.0
521,4944,1254.0,685.0,85.5,185.70000000000005,1.0,0.0
521,4945,1340.0,683.0,81.5,216.0,1.0,0.0
521,4946,1681.0,715.0,131.4000000000001,296.5,1.0,0.0
521,4947,1402.0,568.0,45.700000000000045,108.89999999999998,1.0,0.0
521,4948,1766.0,442.0,45.5,91.10000000000002,0.547,0.0
522,4949,1225.0,683.0,80.70000000000005,181.79999999999995,1.0,0.0
522,4950,1653.0,733.0,123.90000000000009,277.9,1.0,0.0
522,4951,1414.0,548.0,32.40000000000009,82.89999999999998,1.0,0.0
522,4952,1376.0,569.0,48.0,105.60000000000002,1.0,0.0
522,4953,1305.0,688.0,78.70000000000005,201.20000000000005,1.0,0.0
523,4954,1356.0,568.0,48.299999999999955,104.89999999999998,1.0,0.0
523,4955,1192.0,675.0,84.40000000000009,191.70000000000005,1.0,0.0
523,4956,1628.0,728.0,121.5,280.5,1.0,0.0
523,4957,1277.0,678.0,84.40000000000009,222.39999999999998,1.0,0.0
523,4958,1392.0,546.0,31.40000000000009,88.0,0.999,0.0
524,4959,1610.0,726.0,122.29999999999995,275.79999999999995,1.0,0.0
524,4960,1368.0,541.0,32.59999999999991,89.79999999999995,1.0,0.0
524,4961,1244.0,681.0,78.79999999999995,216.89999999999998,1.0,0.0
524,4962,1149.0,685.0,93.90000000000009,198.0,1.0,0.0
524,4963,1332.0,570.0,41.700000000000045,109.5,1.0,0.0
525,4964,1577.0,721.0,115.79999999999995,285.1,1.0,0.0
525,4965,1206.0,682.0,85.90000000000009,223.20000000000005,1.0,0.0
525,4966,1302.0,570.0,53.200000000000045,106.70000000000005,1.0,0.0
525,4967,1122.0,666.0,82.5,225.5,1.0,0.0
525,4968,1343.0,542.0,32.59999999999991,88.39999999999998,0.999,0.0
526,4969,1089.0,670.0,80.59999999999991,208.20000000000005,1.0,0.0
526,4970,1280.0,565.0,50.40000000000009,109.20000000000005,1.0,0.0
526,4971,1172.0,683.0,85.70000000000005,217.5,1.0,0.0
526,4972,1546.0,725.0,115.29999999999995,287.5,1.0,0.0
526,4973,1321.0,542.0,30.59999999999991,86.89999999999998,0.996,0.0
527,4974,1501.0,724.0,113.90000000000009,288.5,1.0,0.0
527,4975,1064.0,670.0,73.40000000000009,210.70000000000005,1.0,0.0
527,4976,1150.0,680.0,83.79999999999995,226.60000000000002,1.0,0.0
527,4977,1257.0,568.0,50.09999999999991,108.79999999999995,1.0,0.0
527,4978,1299.0,545.0,31.700000000000045,85.20000000000005,0.996,0.0
528,4979,1487.0,723.0,112.79999999999995,278.20000000000005,1.0,0.0
528,4980,1019.0,680.0,91.0,208.5,1.0,0.0
528,4981,1098.0,688.0,104.29999999999995,236.60000000000002,1.0,0.0
528,4982,1231.0,569.0,50.700000000000045,109.70000000000005,1.0,0.0
528,4983,1273.0,544.0,32.40000000000009,85.89999999999998,0.993,0.0
529,4984,1447.0,735.0,117.0,279.4,1.0,0.0
529,4985,1054.0,694.0,101.5,225.10000000000002,1.0,0.0
529,4986,978.0,692.0,89.70000000000005,199.29999999999995,1.0,0.0
529,4987,1206.0,572.0,51.700000000000045,113.70000000000005,1.0,0.0
529,4988,1252.0,549.0,29.0,78.29999999999995,0.998,0.0
530,4989,1418.0,735.0,110.59999999999991,275.4,1.0,0.0
530,4990,1180.0,568.0,54.59999999999991,116.39999999999998,1.0,0.0
530,4991,1045.0,679.0,92.79999999999995,249.70000000000005,1.0,0.0
530,4992,954.0,683.0,91.40000000000009,218.10000000000002,1.0,0.0
530,4993,1226.0,546.0,36.59999999999991,86.0,0.999,0.0
531,4994,913.0,697.0,98.29999999999995,219.29999999999995,1.0,0.0
531,4995,1165.0,573.0,42.90000000000009,110.60000000000002,1.0,0.0
531,4996,1375.0,728.0,124.40000000000009,292.70000000000005,1.0,0.0
531,4997,998.0,700.0,106.79999999999995,244.89999999999998,1.0,0.0
531,4998,1206.0,547.0,29.799999999999955,80.0,0.997,0.0
532,4999,1141.0,575.0,46.40000000000009,102.10000000000002,1.0,0.0
532,5000,889.0,688.0,98.79999999999995,253.79999999999995,1.0,0.0
532,5001,959.0,692.0,115.40000000000009,256.70000000000005,1.0,0.0
532,5002,1336.0,725.0,137.5999999999999,305.29999999999995,1.0,0.0
532,5003,1184.0,548.0,31.799999999999955,83.39999999999998,0.997,0.0
532,5004,1880.0,541.0,31.90000000000009,77.89999999999998,0.839,0.0
533,5005,1166.0,550.0,29.799999999999955,82.29999999999995,1.0,0.0
533,5006,1123.0,574.0,43.200000000000045,110.60000000000002,1.0,0.0
533,5007,940.0,707.0,99.40000000000009,242.5,1.0,0.0
533,5008,1312.0,732.0,133.79999999999995,293.79999999999995,1.0,0.0
533,5009,851.0,694.0,99.29999999999995,225.89999999999998,1.0,0.0
533,5010,1862.0,542.0,31.90000000000009,68.39999999999998,0.953,0.0
533,5011,1047.0,492.0,36.299999999999955,71.20000000000005,0.545,0.0
534,5012,822.0,702.0,89.89999999999998,230.70000000000005,1.0,0.0
534,5013,910.0,704.0,91.29999999999995,243.70000000000005,1.0,0.0
534,5014,1293.0,737.0,135.5999999999999,295.5999999999999,1.0,0.0
534,5015,1142.0,549.0,32.5,84.89999999999998,1.0,0.0
534,5016,1101.0,574.0,41.09999999999991,115.60000000000002,1.0,0.0
534,5017,1838.0,547.0,27.59999999999991,67.5,0.991,0.0
535,5018,780.0,703.0,97.70000000000005,224.0,1.0,0.0
535,5019,1073.0,573.0,51.90000000000009,112.29999999999995,1.0,0.0
535,5020,1252.0,724.0,135.20000000000005,293.79999999999995,1.0,0.0
535,5021,1122.0,546.0,32.799999999999955,87.20000000000005,1.0,0.0
535,5022,874.0,714.0,89.89999999999998,238.29999999999995,1.0,0.0
535,5023,1816.0,548.0,28.200000000000045,70.10000000000002,0.984,0.0
535,5024,1023.0,492.0,18.90000000000009,49.89999999999998,0.704,0.0
535,5025,1013.0,489.0,35.5,76.20000000000005,0.45,0.0
536,5026,843.0,712.0,95.20000000000005,251.79999999999995,1.0,0.0
536,5027,1240.0,729.0,133.0999999999999,305.0999999999999,1.0,0.0
536,5028,1057.0,577.0,49.90000000000009,112.29999999999995,1.0,0.0
536,5029,743.0,699.0,106.79999999999995,238.29999999999995,1.0,0.0
536,5030,1100.0,546.0,36.299999999999955,87.0,0.999,0.0
536,5031,1801.0,543.0,29.5,71.89999999999998,0.997,0.0
536,5032,999.0,484.0,28.5,71.89999999999998,0.625,0.0
537,5033,802.0,721.0,107.20000000000005,242.20000000000005,1.0,0.0
537,5034,1033.0,572.0,51.5,121.0,1.0,0.0
537,5035,1079.0,540.0,36.0,82.0,1.0,0.0
537,5036,1216.0,745.0,119.20000000000005,294.0999999999999,1.0,0.0
537,5037,719.0,713.0,105.39999999999998,232.79999999999995,1.0,0.0
537,5038,1778.0,533.0,31.799999999999955,75.39999999999998,0.994,0.0
538,5039,1057.0,545.0,36.90000000000009,87.10000000000002,1.0,0.0
538,5040,1179.0,743.0,113.5,281.5999999999999,1.0,0.0
538,5041,766.0,720.0,97.70000000000005,259.6,1.0,0.0
538,5042,694.0,708.0,95.79999999999995,243.39999999999998,1.0,0.0
538,5043,1017.0,583.0,43.700000000000045,108.39999999999998,0.999,0.0
538,5044,1758.0,547.0,29.700000000000045,71.39999999999998,0.991,0.0
539,5045,992.0,579.0,51.40000000000009,118.79999999999995,1.0,0.0
539,5046,1741.0,541.0,29.799999999999955,77.20000000000005,1.0,0.0
539,5047,654.0,712.0,88.60000000000002,241.20000000000005,1.0,0.0
539,5048,1041.0,547.0,34.200000000000045,87.70000000000005,1.0,0.0
539,5049,1155.0,750.0,106.90000000000009,282.70000000000005,1.0,0.0
539,5050,744.0,721.0,92.39999999999998,264.1,0.999,0.0
540,5051,609.0,722.0,101.0,250.70000000000005,1.0,0.0
540,5052,1129.0,743.0,129.0,296.0,1.0,0.0
540,5053,686.0,703.0,119.29999999999995,306.0,1.0,0.0
540,5054,978.0,581.0,47.40000000000009,112.79999999999995,1.0,0.0
540,5055,1720.0,544.0,31.5,76.39999999999998,0.999,0.0
540,5056,1022.0,546.0,36.799999999999955,84.20000000000005,0.998,0.0
541,5057,953.0,581.0,54.10000000000002,113.5,1.0,0.0
541,5058,1001.0,542.0,38.299999999999955,96.5,1.0,0.0
541,5059,1705.0,545.0,28.299999999999955,75.89999999999998,1.0,0.0
541,5060,661.0,727.0,111.79999999999995,267.70000000000005,1.0,0.0
541,5061,1105.0,745.0,125.59999999999991,314.4000000000001,1.0,0.0
541,5062,569.0,720.0,116.79999999999995,249.5,0.999,0.0
542,5063,1059.0,766.0,135.0,299.4000000000001,1.0,0.0
542,5064,630.0,740.0,109.10000000000002,265.1,1.0,0.0
542,5065,932.0,584.0,50.39999999999998,121.60000000000002,1.0,0.0
542,5066,1686.0,552.0,31.5,77.39999999999998,0.999,0.0
542,5067,983.0,542.0,35.799999999999955,98.79999999999995,0.999,0.0
542,5068,525.0,725.0,129.10000000000002,251.29999999999995,0.999,0.0
543,5069,604.0,743.0,100.20000000000005,288.5999999999999,1.0,0.0
543,5070,965.0,543.0,34.0,91.70000000000005,1.0,0.0
543,5071,917.0,584.0,50.299999999999955,114.70000000000005,1.0,0.0
543,5072,1039.0,763.0,133.9000000000001,290.79999999999995,1.0,0.0
543,5073,498.0,746.0,102.79999999999995,241.20000000000005,0.999,0.0
543,5074,1665.0,554.0,30.200000000000045,69.79999999999995,0.999,0.0
544,5075,945.0,547.0,32.39999999999998,89.10000000000002,1.0,0.0
544,5076,899.0,580.0,53.299999999999955,119.60000000000002,1.0,0.0
544,5077,541.0,739.0,114.20000000000005,302.0999999999999,1.0,0.0
544,5078,1018.0,755.0,127.40000000000009,324.0,1.0,0.0
544,5079,452.0,744.0,126.20000000000005,261.0,0.999,0.0
544,5080,1648.0,552.0,28.09999999999991,71.79999999999995,0.999,0.0
545,5081,1632.0,550.0,31.299999999999955,76.5,1.0,0.0
545,5082,414.0,744.0,128.89999999999998,249.70000000000005,1.0,0.0
545,5083,875.0,583.0,55.89999999999998,120.39999999999998,1.0,0.0
545,5084,508.0,756.0,127.79999999999995,281.20000000000005,1.0,0.0
545,5085,929.0,540.0,33.60000000000002,97.79999999999995,1.0,0.0
545,5086,992.0,753.0,124.20000000000005,319.0999999999999,1.0,0.0
546,5087,949.0,761.0,150.29999999999995,285.29999999999995,1.0,0.0
546,5088,855.0,581.0,54.799999999999955,112.79999999999995,1.0,0.0
546,5089,910.0,540.0,36.0,95.79999999999995,1.0,0.0
546,5090,474.0,752.0,115.29999999999995,297.0999999999999,0.999,0.0
546,5091,1614.0,546.0,31.299999999999955,75.0,0.999,0.0
546,5092,384.0,741.0,126.69999999999999,282.0,0.999,0.0
547,5093,445.0,757.0,107.20000000000005,286.0999999999999,1.0,0.0
547,5094,351.0,756.0,117.0,265.20000000000005,1.0,0.0
547,5095,1603.0,541.0,32.59999999999991,80.20000000000005,1.0,0.0
547,5096,919.0,743.0,156.29999999999995,328.29999999999995,1.0,0.0
547,5097,835.0,586.0,51.10000000000002,117.0,1.0,0.0
547,5098,892.0,538.0,38.60000000000002,95.20000000000005,1.0,0.0
548,5099,873.0,542.0,37.60000000000002,87.60000000000002,1.0,0.0
548,5100,891.0,752.0,131.60000000000002,332.4000000000001,1.0,0.0
548,5101,393.0,740.0,118.0,320.79999999999995,1.0,0.0
548,5102,820.0,586.0,55.0,111.29999999999995,1.0,0.0
548,5103,1589.0,546.0,30.799999999999955,70.60000000000002,1.0,0.0
548,5104,306.0,760.0,126.19999999999999,263.4,0.999,0.0
549,5105,880.0,758.0,127.5,289.70000000000005,1.0,0.0
549,5106,367.0,750.0,114.39999999999998,333.0,1.0,0.0
549,5107,1570.0,536.0,31.0,73.60000000000002,1.0,0.0
549,5108,797.0,588.0,57.89999999999998,114.60000000000002,1.0,0.0
549,5109,860.0,539.0,33.799999999999955,98.0,1.0,0.0
549,5110,249.0,759.0,136.8,278.20000000000005,0.999,0.0
550,5111,853.0,740.0,138.0,326.5999999999999,1.0,0.0
550,5112,841.0,537.0,36.299999999999955,97.79999999999995,1.0,0.0
550,5113,331.0,770.0,110.60000000000002,305.0,1.0,0.0
550,5114,1557.0,536.0,30.40000000000009,80.10000000000002,1.0,0.0
550,5115,782.0,579.0,52.5,127.60000000000002,1.0,0.0
550,5116,195.0,772.0,140.60000000000002,288.70000000000005,0.999,0.0
551,5117,827.0,756.0,129.70000000000005,324.29999999999995,1.0,0.0
551,5118,754.0,585.0,62.89999999999998,125.29999999999995,1.0,0.0
551,5119,279.0,761.0,134.60000000000002,339.9000000000001,1.0,0.0
551,5120,825.0,537.0,37.89999999999998,97.5,1.0,0.0
551,5121,160.0,750.0,138.3,331.0999999999999,0.999,0.0
551,5122,1545.0,538.0,28.90000000000009,74.0,0.999,0.0
552,5123,738.0,586.0,59.700000000000045,122.39999999999998,1.0,0.0
552,5124,237.0,769.0,124.39999999999998,341.5,1.0,0.0
552,5125,793.0,752.0,155.29999999999995,336.29999999999995,1.0,0.0
552,5126,1530.0,532.0,31.09999999999991,82.20000000000005,0.999,0.0
552,5127,809.0,534.0,36.89999999999998,97.60000000000002,0.999,0.0
552,5128,111.0,750.0,151.5,342.4000000000001,0.996,0.0
553,5129,792.0,531.0,37.799999999999955,104.20000000000005,1.0,0.0
553,5130,769.0,738.0,131.10000000000002,348.9000000000001,1.0,0.0
553,5131,729.0,584.0,55.5,128.79999999999995,1.0,0.0
553,5132,179.0,773.0,155.5,358.9000000000001,0.999,0.0
553,5133,1518.0,531.0,30.09999999999991,81.20000000000005,0.996,0.0
553,5134,71.0,783.0,152.2,313.9000000000001,0.996,0.0
554,5135,703.0,590.0,50.10000000000002,122.5,1.0,0.0
554,5136,740.0,765.0,145.70000000000005,332.5,1.0,0.0
554,5137,781.0,540.0,35.299999999999955,94.29999999999995,1.0,0.0
554,5138,139.0,801.0,138.60000000000002,334.70000000000005,0.999,0.0
554,5139,14.0,771.0,151.3,335.70000000000005,0.998,0.0
554,5140,1504.0,532.0,31.200000000000045,73.60000000000002,0.995,0.0
555,5141,709.0,757.0,154.5,342.5999999999999,1.0,0.0
555,5142,763.0,538.0,38.799999999999955,96.20000000000005,1.0,0.0
555,5143,683.0,586.0,56.39999999999998,127.5,1.0,0.0
555,5144,1492.0,530.0,28.5,74.10000000000002,0.998,0.0
555,5145,74.0,789.0,162.7,372.9000000000001,0.998,0.0
556,5146,752.0,535.0,34.10000000000002,90.89999999999998,1.0,0.0
556,5147,670.0,581.0,54.799999999999955,131.39999999999998,1.0,0.0
556,5148,690.0,755.0,141.20000000000005,336.9000000000001,1.0,0.0
556,5149,1476.0,527.0,33.799999999999955,79.10000000000002,0.998,0.0
556,5150,19.0,815.0,156.6,368.0,0.991,0.0
557,5151,667.0,759.0,142.60000000000002,325.70000000000005,1.0,0.0
557,5152,655.0,578.0,49.89999999999998,128.70000000000005,1.0,0.0
557,5153,738.0,543.0,30.600000000000023,82.89999999999998,1.0,0.0
557,5154,1464.0,524.0,33.5,83.20000000000005,0.998,0.0
558,5155,641.0,773.0,150.20000000000005,311.79999999999995,1.0,0.0
558,5156,715.0,534.0,40.10000000000002,92.29999999999995,1.0,0.0
558,5157,630.0,583.0,53.700000000000045,129.0,1.0,0.0
558,5158,1451.0,528.0,31.299999999999955,75.79999999999995,0.995,0.0
559,5159,704.0,531.0,35.60000000000002,97.10000000000002,1.0,0.0
559,5160,609.0,580.0,56.299999999999955,133.29999999999995,1.0,0.0
559,5161,607.0,765.0,147.5,318.0999999999999,1.0,0.0
559,5162,1441.0,524.0,32.0,79.70000000000005,0.999,0.0
560,5163,691.0,531.0,38.89999999999998,96.29999999999995,1.0,0.0
560,5164,586.0,758.0,141.39999999999998,328.5999999999999,1.0,0.0
560,5165,598.0,583.0,56.200000000000045,124.29999999999995,1.0,0.0
560,5166,1429.0,521.0,30.5,81.20000000000005,0.994,0.0
561,5167,560.0,767.0,152.79999999999995,331.20000000000005,1.0,0.0
561,5168,676.0,538.0,33.39999999999998,83.60000000000002,1.0,0.0
561,5169,583.0,577.0,56.799999999999955,135.20000000000005,1.0,0.0
561,5170,1419.0,525.0,32.200000000000045,78.89999999999998,0.999,0.0
562,5171,662.0,538.0,39.60000000000002,87.70000000000005,1.0,0.0
562,5172,518.0,753.0,168.0,351.5999999999999,1.0,0.0
562,5173,563.0,577.0,60.39999999999998,134.60000000000002,1.0,0.0
562,5174,1409.0,525.0,30.799999999999955,78.79999999999995,0.989,0.0
563,5175,488.0,764.0,175.39999999999998,335.5999999999999,1.0,0.0
563,5176,539.0,586.0,63.0,137.0,1.0,0.0
563,5177,648.0,537.0,38.299999999999955,85.10000000000002,1.0,0.0
563,5178,1398.0,528.0,30.299999999999955,78.0,0.997,0.0
564,5179,471.0,763.0,146.39999999999998,341.70000000000005,1.0,0.0
564,5180,522.0,588.0,68.89999999999998,136.89999999999998,1.0,0.0
564,5181,635.0,538.0,34.200000000000045,84.5,1.0,0.0
564,5182,1388.0,526.0,31.09999999999991,80.0,0.998,0.0
565,5179,460.0,767.0,159.10000000000002,331.29999999999995,1.0,0.0
565,5183,514.0,580.0,64.29999999999995,132.79999999999995,1.0,0.0
565,5184,624.0,536.0,38.60000000000002,94.39999999999998,1.0,0.0
565,5185,1379.0,525.0,32.09999999999991,82.39999999999998,0.998,0.0
566,5186,402.0,771.0,194.60000000000002,346.4000000000001,1.0,0.0
566,5187,607.0,539.0,42.10000000000002,89.39999999999998,0.999,0.0
566,5188,489.0,588.0,71.29999999999995,135.70000000000005,0.999,0.0
566,5189,1368.0,524.0,30.799999999999955,80.10000000000002,0.997,0.0
566,5190,1351.0,515.0,59.09999999999991,119.60000000000002,0.562,0.0
567,5191,475.0,584.0,73.70000000000005,136.79999999999995,1.0,0.0
567,5192,400.0,789.0,168.10000000000002,331.4000000000001,1.0,0.0
567,5193,599.0,542.0,32.200000000000045,86.29999999999995,0.999,0.0
567,5194,1359.0,523.0,30.5,82.5,0.996,0.0
567,5195,753.0,446.0,18.5,47.80000000000001,0.504,0.0
568,5196,348.0,792.0,187.10000000000002,351.9000000000001,1.0,0.0
568,5197,459.0,580.0,67.60000000000002,142.20000000000005,1.0,0.0
568,5198,584.0,541.0,33.299999999999955,88.79999999999995,0.999,0.0
568,5199,1353.0,526.0,29.299999999999955,79.60000000000002,0.998,0.0
568,5200,742.0,449.0,17.0,44.89999999999998,0.471,0.0
569,5201,331.0,782.0,177.3,366.5,1.0,0.0
569,5202,439.0,592.0,72.69999999999999,143.0,1.0,0.0
569,5203,568.0,546.0,36.799999999999955,86.79999999999995,0.999,0.0
569,5204,1342.0,526.0,32.40000000000009,76.20000000000005,0.996,0.0
570,5205,423.0,581.0,68.89999999999998,152.20000000000005,1.0,0.0
570,5206,308.0,792.0,183.8,351.0,1.0,0.0
570,5207,1335.0,523.0,32.200000000000045,82.10000000000002,0.999,0.0
570,5208,552.0,541.0,38.89999999999998,85.70000000000005,0.998,0.0
570,5209,1324.0,539.0,44.40000000000009,104.70000000000005,0.603,0.0
571,5210,1327.0,524.0,33.799999999999955,81.20000000000005,1.0,0.0
571,5211,415.0,594.0,70.10000000000002,135.29999999999995,1.0,0.0
571,5212,545.0,537.0,38.39999999999998,92.29999999999995,1.0,0.0
571,5213,279.0,792.0,196.8,350.0999999999999,1.0,0.0
571,5214,1865.0,590.0,52.299999999999955,157.10000000000002,0.947,0.0
572,5215,534.0,539.0,38.39999999999998,90.89999999999998,1.0,0.0
572,5216,239.0,799.0,210.2,358.20000000000005,1.0,0.0
572,5217,1319.0,522.0,33.40000000000009,81.79999999999995,1.0,0.0
572,5218,392.0,594.0,69.80000000000001,142.5,1.0,0.0
572,5219,1860.0,596.0,62.799999999999955,137.79999999999995,0.892,0.0
573,5219,1865.0,593.0,57.09999999999991,150.29999999999995,0.986,0.0
573,5220,383.0,593.0,69.69999999999999,149.0,1.0,0.0
573,5221,229.0,788.0,166.7,381.79999999999995,1.0,0.0
573,5222,1313.0,528.0,26.90000000000009,74.20000000000005,1.0,0.0
573,5223,522.0,537.0,38.299999999999955,91.79999999999995,1.0,0.0
574,5224,367.0,589.0,67.69999999999999,149.10000000000002,1.0,0.0
574,5225,508.0,533.0,35.700000000000045,94.29999999999995,1.0,0.0
574,5226,1305.0,526.0,28.5,75.5,1.0,0.0
574,5227,174.0,795.0,218.7,383.5,0.999,0.0
574,5228,1852.0,589.0,59.299999999999955,150.20000000000005,0.993,0.0
574,5229,549.0,522.0,41.0,109.10000000000002,0.757,0.0
575,5230,1299.0,528.0,31.90000000000009,74.79999999999995,1.0,0.0
575,5231,1846.0,592.0,59.5,158.70000000000005,1.0,0.0
575,5232,342.0,595.0,74.89999999999998,147.60000000000002,1.0,0.0
575,5233,500.0,534.0,35.299999999999955,98.5,0.999,0.0
575,5234,160.0,821.0,198.7,340.29999999999995,0.999,0.0
576,5235,320.0,602.0,74.80000000000001,150.60000000000002,1.0,0.0
576,5236,1291.0,526.0,31.90000000000009,84.0,1.0,0.0
576,5237,1837.0,588.0,58.200000000000045,165.89999999999998,1.0,0.0
576,5238,486.0,539.0,38.60000000000002,93.79999999999995,0.997,0.0
576,5239,133.0,810.0,199.89999999999998,375.5,0.997,0.0
576,5240,516.0,531.0,40.200000000000045,107.10000000000002,0.768,0.0
576,5241,831.0,483.0,23.0,51.200000000000045,0.416,0.0
577,5237,1829.0,587.0,62.799999999999955,166.0,0.999,0.0
577,5242,307.0,594.0,73.89999999999998,155.5,1.0,0.0
577,5243,473.0,534.0,40.299999999999955,95.79999999999995,1.0,0.0
577,5244,1287.0,531.0,27.700000000000045,79.0,1.0,0.0
577,5245,109.0,812.0,196.3,380.29999999999995,0.993,0.0
577,5246,512.0,525.0,37.799999999999955,107.60000000000002,0.796,0.0
578,5247,464.0,537.0,41.5,94.0,1.0,0.0
578,5248,289.0,594.0,78.5,157.0,1.0,0.0
578,5249,1274.0,528.0,35.09999999999991,79.20000000000005,1.0,0.0
578,5250,1823.0,583.0,57.40000000000009,168.10000000000002,0.999,0.0
578,5251,69.0,815.0,197.0,396.0,0.996,0.0
578,5252,487.0,521.0,41.299999999999955,103.0,0.958,0.0
579,5251,46.0,820.0,207.6,396.4000000000001,0.982,0.0
579,5253,455.0,537.0,37.69999999999999,96.89999999999998,1.0,0.0
579,5254,1269.0,523.0,34.200000000000045,89.60000000000002,1.0,0.0
579,5255,1812.0,575.0,60.0,177.20000000000005,1.0,0.0
579,5256,278.0,606.0,70.0,142.39999999999998,1.0,0.0
579,5257,474.0,525.0,39.700000000000045,107.20000000000005,0.909,0.0
580,5258,1266.0,527.0,33.09999999999991,87.70000000000005,1.0,0.0
580,5259,262.0,594.0,66.0,169.20000000000005,1.0,0.0
580,5260,444.0,540.0,39.89999999999998,96.29999999999995,0.999,0.0
580,5261,1808.0,587.0,57.5,154.39999999999998,0.999,0.0
580,5262,11.0,827.0,194.6,395.0999999999999,0.983,0.0
580,5263,468.0,539.0,38.89999999999998,102.10000000000002,0.745,0.0
581,5264,1264.0,522.0,31.700000000000045,88.0,1.0,0.0
581,5265,1805.0,597.0,55.700000000000045,156.89999999999998,1.0,0.0
581,5266,251.0,600.0,63.10000000000002,159.89999999999998,1.0,0.0
581,5267,438.0,531.0,38.10000000000002,102.60000000000002,0.997,0.0
582,5265,1804.0,588.0,55.90000000000009,169.5,0.999,0.0
582,5268,227.0,603.0,72.5,152.20000000000005,1.0,0.0
582,5269,1256.0,530.0,31.799999999999955,76.79999999999995,0.999,0.0
582,5270,428.0,541.0,36.5,93.29999999999995,0.994,0.0
583,5271,1249.0,521.0,31.5,84.29999999999995,1.0,0.0
583,5272,203.0,603.0,81.80000000000001,156.5,1.0,0.0
583,5273,1792.0,591.0,63.299999999999955,163.20000000000005,0.999,0.0
583,5274,414.0,531.0,39.60000000000002,99.5,0.998,0.0
583,5275,3.0,837.0,147.5,370.20000000000005,0.886,0.0
584,5276,196.0,602.0,79.30000000000001,160.0,1.0,0.0
584,5277,1782.0,594.0,60.299999999999955,167.10000000000002,1.0,0.0
584,5278,1252.0,523.0,32.40000000000009,88.29999999999995,0.999,0.0
584,5279,408.0,528.0,39.19999999999999,102.10000000000002,0.993,0.0
585,5277,1782.0,601.0,54.90000000000009,151.60000000000002,0.999,0.0
585,5280,1242.0,523.0,32.200000000000045,88.29999999999995,1.0,0.0
585,5281,171.0,599.0,96.10000000000002,173.0,1.0,0.0
585,5282,393.0,518.0,49.10000000000002,112.39999999999998,0.989,0.0
586,5277,1779.0,596.0,55.799999999999955,154.0,1.0,0.0
586,5280,1243.0,522.0,31.299999999999955,84.39999999999998,1.0,0.0
586,5283,168.0,604.0,80.80000000000001,172.0,1.0,0.0
586,5284,393.0,537.0,36.89999999999998,87.29999999999995,0.999,0.0
587,5277,1777.0,586.0,57.59999999999991,169.39999999999998,1.0,0.0
587,5280,1242.0,521.0,31.200000000000045,84.0,1.0,0.0
587,5285,139.0,604.0,96.1,176.5,1.0,0.0
587,5286,383.0,536.0,41.80000000000001,92.0,1.0,0.0
588,5277,1779.0,589.0,57.799999999999955,167.79999999999995,1.0,0.0
588,5287,375.0,538.0,37.39999999999998,96.39999999999998,1.0,0.0
588,5288,133.0,612.0,92.0,166.5,1.0,0.0
588,5289,1234.0,526.0,31.0,79.20000000000005,0.999,0.0
589,5290,109.0,613.0,100.69999999999999,169.39999999999998,1.0,0.0
589,5291,1230.0,523.0,31.200000000000045,86.39999999999998,1.0,0.0
589,5292,363.0,531.0,43.60000000000002,110.20000000000005,1.0,0.0
589,5293,1765.0,580.0,64.40000000000009,172.79999999999995,1.0,0.0
590,5290,102.0,613.0,105.4,176.5,1.0,0.0
590,5291,1229.0,524.0,29.700000000000045,79.20000000000005,1.0,0.0
590,5293,1765.0,588.0,63.299999999999955,165.89999999999998,1.0,0.0
590,5294,356.0,533.0,43.60000000000002,106.10000000000002,1.0,0.0
591,5295,1227.0,522.0,33.799999999999955,87.89999999999998,1.0,0.0
591,5296,87.0,611.0,96.30000000000001,175.0,1.0,0.0
591,5297,1757.0,582.0,60.09999999999991,170.5,1.0,0.0
591,5298,347.0,529.0,42.69999999999999,109.29999999999995,1.0,0.0
592,5295,1227.0,524.0,33.90000000000009,80.70000000000005,1.0,0.0
592,5297,1760.0,580.0,65.29999999999995,166.60000000000002,1.0,0.0
592,5299,342.0,537.0,45.60000000000002,98.79999999999995,1.0,0.0
592,5300,71.0,621.0,97.30000000000001,169.60000000000002,1.0,0.0
593,5297,1762.0,575.0,67.79999999999995,180.60000000000002,1.0,0.0
